iwx_band,date,lon,lat,erc,bi,wui proximity
5954,2020-09-05 01:00,-116.817739688194,32.9721099744064,98,91,630
5955,2020-09-05 02:00,-116.615573407435,32.8031782618038,99,87,161.554946899414
5955,2020-09-05 02:00,-116.549038018817,33.0980648938827,96,96,0
5957,2020-09-05 04:00,-116.948337303219,32.9987887429669,96,92,0
5958,2020-09-05 05:00,-116.430396762624,32.8279870300772,98,92,0
5963,2020-09-05 10:00,-116.582986076023,33.1724925920947,98,93,0
5966,2020-09-05 13:00,-116.750469071546,32.7532146602592,97,78,0
5967,2020-09-05 14:00,-116.789628083107,33.0984743293235,98,86,0
5969,2020-09-05 16:00,-116.937346754494,33.0575819646909,95,90,0
5974,2020-09-05 21:00,-116.858659892879,32.6975662667939,92,83,0
5977,2020-09-06 00:00,-116.453468369374,32.913502548034,98,80,0
5978,2020-09-06 01:00,-116.603606945575,32.8403454825276,99,80,0
5980,2020-09-06 03:00,-116.655371280027,32.9872090410539,98,93,0
5982,2020-09-06 05:00,-116.916269845738,32.8918168194418,93,94,0
5985,2020-09-06 08:00,-116.819774312083,32.8362186566914,97,95,0
5986,2020-09-06 09:00,-116.724733408187,32.9408440198758,99,97,1183.76513671875
5987,2020-09-06 10:00,-116.658294209955,33.0904503739902,98,91,0
5992,2020-09-06 15:00,-116.90543463778,32.9660121775252,97,97,0
5994,2020-09-06 17:00,-116.897464391776,33.1187049775482,96,96,2219.39184570312
5994,2020-09-06 17:00,-116.858528678746,33.0983899560265,96,96,30
5994,2020-09-06 17:00,-116.404277868644,32.8946583720097,99,83,0
5995,2020-09-06 18:00,-116.883592620223,32.7328710390014,92,93,0
5996,2020-09-06 19:00,-116.890901468016,33.0425340651218,96,96,0
6000,2020-09-06 23:00,-116.512622369804,33.0466456272699,98,92,0
6001,2020-09-07 00:00,-116.684075485757,33.1487489995318,97,98,0
6003,2020-09-07 02:00,-116.694458001387,33.1242706399265,97,97,0
6003,2020-09-07 02:00,-116.847354361173,32.9517439303059,97,99,0
6005,2020-09-07 04:00,-116.535468321753,32.8247619956212,99,94,0
6005,2020-09-07 04:00,-116.611039236346,32.7497669104856,99,93,2881.24975585938
6007,2020-09-07 06:00,-116.554073262175,32.82272984315,98,92,30
6008,2020-09-07 07:00,-116.875443497786,32.8393649063132,89,95,0
6008,2020-09-07 07:00,-116.621112953998,33.0202007585762,95,95,60
6008,2020-09-07 07:00,-116.766541941567,33.1112715765652,97,98,0
6008,2020-09-07 07:00,-116.8532096922,32.8068624879104,94,97,0
6010,2020-09-07 09:00,-116.875714593141,33.0365417487622,92,98,0
6010,2020-09-07 09:00,-116.901710017662,33.118467356605,92,97,1840.54345703125
6013,2020-09-07 12:00,-116.740236117353,32.7507030209656,98,97,0
6014,2020-09-07 13:00,-116.736845383771,33.0707708239917,98,98,0
6014,2020-09-07 13:00,-116.655676041564,33.1267126532151,97,97,0
6015,2020-09-07 14:00,-116.714653192416,32.8532085961556,98,96,0
6015,2020-09-07 14:00,-116.813898084579,33.0826982263361,98,98,0
6016,2020-09-07 15:00,-116.640337805596,32.8319390687452,98,87,0
6016,2020-09-07 15:00,-116.784069063433,32.7084150528533,98,97,0
6016,2020-09-07 15:00,-116.579199598668,32.7715907286732,98,87,818.840637207031
6017,2020-09-07 16:00,-116.629998603259,33.0287554636073,95,95,0
6017,2020-09-07 16:00,-116.7197603355,32.9880197134641,98,98,1484.92419433594
6018,2020-09-07 17:00,-116.73949311126,32.9031460861037,98,96,1682.67639160156
6019,2020-09-07 18:00,-116.731126294942,32.9636200954658,98,98,1821.8671875
6023,2020-09-07 22:00,-116.425411576778,32.8013727888437,99,94,0
6026,2020-09-08 01:00,-116.82382514319,32.826651282387,82,88,0
6026,2020-09-08 01:00,-116.705551830897,32.825147148811,91,90,0
6027,2020-09-08 02:00,-116.573331790052,32.9045395458644,93,94,108.166534423828
6028,2020-09-08 03:00,-116.488590070531,33.0986260726346,94,97,660.681457519531
6040,2020-09-08 15:00,-116.631310879591,32.8352523133088,92,89,0
6041,2020-09-08 16:00,-116.802370981813,33.0000175439324,89,95,0
6042,2020-09-08 17:00,-116.432929313653,32.9838322311936,95,95,0
6045,2020-09-08 20:00,-116.867796251341,33.0082669278164,88,94,0
6046,2020-09-08 21:00,-116.570490860953,33.1703715662449,92,96,0
6048,2020-09-08 23:00,-116.846187986676,32.8114748690013,79,90,0
6049,2020-09-09 00:00,-116.486722084925,33.0538414286927,96,84,0
6050,2020-09-09 01:00,-116.869847453666,32.8382028544112,86,72,0
6052,2020-09-09 03:00,-116.63361445728,33.1010328119828,94,84,0
6053,2020-09-09 04:00,-116.532743746875,33.0250870082691,95,85,189.736663818359
6054,2020-09-09 05:00,-116.617514928992,32.8617431275481,97,87,0
6054,2020-09-09 05:00,-116.497951292643,32.9532789752221,95,87,0
6054,2020-09-09 05:00,-116.488931518265,32.8448340067037,98,93,301.496246337891
6056,2020-09-09 07:00,-116.826285463014,33.0930724042953,94,84,0
6059,2020-09-09 10:00,-116.644679425703,32.8283862742031,96,80,0
6060,2020-09-09 11:00,-116.681036333367,33.1647205453888,96,86,0
6061,2020-09-09 12:00,-116.733834641831,33.0619651642102,96,82,0
6061,2020-09-09 12:00,-116.429579016615,32.8941850366808,97,90,0
6063,2020-09-09 14:00,-116.698983628108,32.7531017838913,92,68,0
6066,2020-09-09 17:00,-116.880677479678,32.9970602270775,80,69,0
6066,2020-09-09 17:00,-116.682691628375,33.0477053724562,95,83,894.986083984375
6068,2020-09-09 19:00,-116.864783485959,32.9760505431365,89,77,0
6070,2020-09-09 21:00,-116.669638091672,33.1057087092799,95,83,134.164077758789
6070,2020-09-09 21:00,-116.378400077435,32.8019455226174,98,95,690
6072,2020-09-09 23:00,-116.574095962763,32.9737657491322,92,85,270
6080,2020-09-10 07:00,-116.775495756363,33.0146268391365,98,85,0
6081,2020-09-10 08:00,-116.693432831379,33.1627193559224,98,75,0
6082,2020-09-10 09:00,-116.467734328353,33.0055675937243,98,90,0
6082,2020-09-10 09:00,-116.573743641779,32.9611687255348,97,89,494.772674560547
6085,2020-09-10 12:00,-116.552239964483,33.0462944123754,98,90,0
6086,2020-09-10 13:00,-116.897911345877,33.0415066737429,90,80,0
6086,2020-09-10 13:00,-116.903417132768,32.9523389673961,89,81,270
6086,2020-09-10 13:00,-116.720628898326,32.9515141920115,97,80,1002.64654541016
6091,2020-09-10 18:00,-116.576537686354,33.1268902373235,97,85,0
6092,2020-09-10 19:00,-116.749822876201,32.7979565779627,95,71,240
6092,2020-09-10 19:00,-116.782254776772,32.7635732416107,96,86,0
6092,2020-09-10 19:00,-116.8916253787,32.88373644296,89,84,0
6093,2020-09-10 20:00,-116.861772954422,33.0462902328918,97,88,0
6095,2020-09-10 22:00,-116.457560483221,32.785602122121,99,91,1261.78442382812
6097,2020-09-11 00:00,-116.932473584618,33.0579383861155,91,80,0
6097,2020-09-11 00:00,-116.76540641026,32.9966655023859,97,81,0
6097,2020-09-11 00:00,-116.626649122677,32.8950300080945,98,64,0
6097,2020-09-11 00:00,-116.49814940469,32.8095679572979,99,63,915.860229492188
6097,2020-09-11 00:00,-116.536701229462,33.0601398283257,99,70,402.492218017578
6097,2020-09-11 00:00,-116.839738072906,33.0691023291489,97,88,0
6100,2020-09-11 03:00,-116.802948136815,33.0591155709677,98,85,0
6100,2020-09-11 03:00,-116.6131539208,32.8564874271629,98,62,94.8683319091797
6101,2020-09-11 04:00,-116.5720742196,33.0762445087733,99,72,0
6101,2020-09-11 04:00,-116.665655925916,32.7567772663351,97,50,0
6103,2020-09-11 06:00,-116.839654819659,33.0514932849768,97,88,0
6103,2020-09-11 06:00,-116.839966923212,32.7189591875934,89,71,0
6106,2020-09-11 09:00,-116.962394799263,33.0325300638688,92,83,0
6108,2020-09-11 11:00,-116.654266009205,32.9992497064143,97,68,256.320098876953
6108,2020-09-11 11:00,-116.819530402278,32.9095332511781,94,75,0
6108,2020-09-11 11:00,-116.588236534137,32.7908564246294,98,48,2841.14404296875
6108,2020-09-11 11:00,-116.753790821064,32.948144414812,96,77,1772.79443359375
6109,2020-09-11 12:00,-116.938473981309,33.07775486431,91,80,0
6109,2020-09-11 12:00,-116.531557359134,32.8788810531369,99,66,0
6111,2020-09-11 14:00,-116.875792986852,33.0726056504192,95,85,0
6114,2020-09-11 17:00,-116.74011641846,33.1202730983529,98,72,450.998901367188
6116,2020-09-11 19:00,-116.667094453249,33.1422328448713,98,70,0
6116,2020-09-11 19:00,-116.484123300623,32.9522232993207,99,59,0
6117,2020-09-11 20:00,-116.548299684845,32.919859001388,98,65,0
6118,2020-09-11 21:00,-116.855300435654,33.0604345319968,97,88,0
6120,2020-09-11 23:00,-116.717704519718,32.9740812488456,98,74,2229.70849609375
6122,2020-09-12 01:00,-116.859152659978,33.0908390027687,94,83,0
6122,2020-09-12 01:00,-116.551912292886,33.06259109656,99,81,150
6123,2020-09-12 02:00,-116.837139247076,32.9654831444731,96,90,150
6125,2020-09-12 04:00,-116.59987424616,33.0662047113942,98,82,0
6125,2020-09-12 04:00,-116.774625228788,32.9431903807677,97,86,735.459045410156
6125,2020-09-12 04:00,-116.810844592806,33.0774806385932,98,90,0
6126,2020-09-12 05:00,-116.859253159878,32.9801074064442,96,90,0
6126,2020-09-12 05:00,-116.856103437239,32.9831710757088,96,90,0
6126,2020-09-12 05:00,-116.799915537816,32.8434855519113,92,81,30
6131,2020-09-12 10:00,-116.659735753071,32.9051889018107,99,69,0
6132,2020-09-12 11:00,-116.895220689982,33.0475152941311,95,90,0
6133,2020-09-12 12:00,-116.872380725484,33.0635999158922,95,90,0
6134,2020-09-12 13:00,-116.558321426714,33.0405045819211,99,78,0
6135,2020-09-12 14:00,-116.687520071449,32.8480276729628,97,61,0
6135,2020-09-12 14:00,-116.487954910618,32.8725366115019,99,70,0
6135,2020-09-12 14:00,-116.661771520737,32.9477647781038,99,74,0
6135,2020-09-12 14:00,-116.583873640848,32.8731509466386,99,65,0
6136,2020-09-12 15:00,-116.683969159691,33.1209681341155,98,81,0
6139,2020-09-12 18:00,-116.862052756262,33.0115366688315,97,90,0
6139,2020-09-12 18:00,-116.87605091455,33.0538302609733,95,90,0
6140,2020-09-12 19:00,-116.871267846535,32.7040327703459,80,68,0
6140,2020-09-12 19:00,-116.895853234993,33.0966968073853,93,84,1435.61828613281
6140,2020-09-12 19:00,-116.834490121914,32.7775608378294,82,71,0
6141,2020-09-12 20:00,-116.840816264633,32.7802410242121,82,71,0
6142,2020-09-12 21:00,-116.529689755604,33.1037962263618,99,77,0
6144,2020-09-12 23:00,-116.534306545388,33.0184719992716,99,76,859.592895507812
6144,2020-09-12 23:00,-116.916718831738,33.112649317091,98,92,361.247833251953
6145,2020-09-13 00:00,-116.955969234741,33.075047281139,87,79,0
6146,2020-09-13 01:00,-116.83940210413,32.8997849807748,95,83,0
6149,2020-09-13 04:00,-116.873964849695,32.9498299772827,89,78,0
6152,2020-09-13 07:00,-116.866009524218,32.9435961313104,94,83,0
6152,2020-09-13 07:00,-116.777434696819,32.7454599256228,94,61,0
6152,2020-09-13 07:00,-116.638411181992,33.1452906994388,97,69,0
6152,2020-09-13 07:00,-116.629892580656,32.8823197971915,98,64,0
6153,2020-09-13 08:00,-116.817332947509,32.7738634339721,92,74,0
6154,2020-09-13 09:00,-116.50552720304,32.7685780096182,98,71,0
6154,2020-09-13 09:00,-116.625280142376,32.7724796949386,96,49,1663.85095214844
6156,2020-09-13 11:00,-116.85555616084,33.0342242964069,96,86,0
6157,2020-09-13 12:00,-116.698295458463,32.9446186799015,98,68,0
6157,2020-09-13 12:00,-116.964474314932,33.0525270355873,87,79,0
6158,2020-09-13 13:00,-116.439011113646,32.8734793874734,97,74,0
6158,2020-09-13 13:00,-116.836967795625,32.773242933192,79,60,0
6158,2020-09-13 13:00,-116.840197336881,33.1202357694557,93,77,0
6160,2020-09-13 15:00,-116.636163974912,33.088179750674,97,69,0
6162,2020-09-13 17:00,-116.691634792271,32.8585589522633,97,52,0
6164,2020-09-13 19:00,-116.890017761721,32.7581248456697,72,61,0
6165,2020-09-13 20:00,-116.619643304508,32.7611257395655,97,53,2670.67407226562
6165,2020-09-13 20:00,-116.519635864919,32.7808614338638,98,71,1154.123046875
6165,2020-09-13 20:00,-116.568439599038,33.097548670328,98,64,0
6165,2020-09-13 20:00,-116.658706368091,32.7329977887814,98,60,1611.36584472656
6166,2020-09-13 21:00,-116.536909900292,33.0947745773493,99,65,0
6166,2020-09-13 21:00,-116.682616702131,33.1644304161726,98,67,0
6167,2020-09-13 22:00,-116.755054783874,32.8300395764706,95,60,0
6169,2020-09-14 00:00,-116.897137051647,32.9917963778864,88,81,0
6171,2020-09-14 02:00,-116.440472839388,32.9810849802352,98,69,0
6171,2020-09-14 02:00,-116.734181818256,32.949012859828,98,82,2001.24963378906
6175,2020-09-14 06:00,-116.791980333254,33.1109804021139,97,92,0
6176,2020-09-14 07:00,-116.745510940877,32.8276746948802,97,77,0
6177,2020-09-14 08:00,-116.757469307982,32.8229822625512,96,68,0
6177,2020-09-14 08:00,-116.861800166667,33.0044226779838,96,90,0
6178,2020-09-14 09:00,-116.843691269125,32.7044889155308,87,67,0
6178,2020-09-14 09:00,-116.693268919168,32.9306766561582,98,81,0
6178,2020-09-14 09:00,-116.859220153951,33.0528226422747,97,93,0
6179,2020-09-14 10:00,-116.563273744782,33.0880351600294,97,76,0
6179,2020-09-14 10:00,-116.732281603059,33.0784946514469,98,90,0
6179,2020-09-14 10:00,-116.766965666982,32.8958624087848,97,82,1429.02062988281
6181,2020-09-14 12:00,-116.767004308808,32.8749241525145,96,81,120
6182,2020-09-14 13:00,-116.871017050488,33.0363123125147,89,80,0
6182,2020-09-14 13:00,-116.555723779899,33.0294204762744,96,78,0
6182,2020-09-14 13:00,-116.934884286417,32.9635560795734,89,82,0
6182,2020-09-14 13:00,-116.564303949992,33.0193200046525,96,78,0
6182,2020-09-14 13:00,-116.778025355121,32.8332213697892,96,68,0
6182,2020-09-14 13:00,-116.811614413907,33.0729324942934,98,93,0
6183,2020-09-14 14:00,-116.693735165052,32.7295588790818,96,58,42.4264068603516
6183,2020-09-14 14:00,-116.820740776709,32.880662962285,95,81,0
6186,2020-09-14 17:00,-116.760146054045,33.1493418711066,98,91,0
6186,2020-09-14 17:00,-116.477087248064,32.8877309008889,97,68,0
6191,2020-09-14 22:00,-116.564958555993,32.7538307075681,98,69,0
6191,2020-09-14 22:00,-116.513447346759,32.8753113685935,98,70,391.152130126953
6191,2020-09-14 22:00,-116.528185279236,33.1244324280427,99,77,0
6191,2020-09-14 22:00,-116.798317455161,33.0492330385392,98,93,0
6194,2020-09-15 01:00,-116.798650448134,32.971239812482,98,95,0
6194,2020-09-15 01:00,-116.569801129388,32.916197414522,99,90,127.27921295166
6197,2020-09-15 04:00,-116.908450585466,33.0770051843283,96,91,0
6201,2020-09-15 08:00,-116.548215887059,32.9245536465068,99,89,0
6204,2020-09-15 11:00,-116.843758092506,32.7887852309074,86,82,0
6204,2020-09-15 11:00,-116.442474635155,32.9798954587417,99,88,123.693168640137
6207,2020-09-15 14:00,-116.80398493388,32.7683543428034,95,92,524.78564453125
6208,2020-09-15 15:00,-116.752655215683,33.0890548995107,98,95,550.726806640625
6208,2020-09-15 15:00,-116.829980838012,32.7742670116513,86,82,0
6210,2020-09-15 17:00,-116.859860527533,32.9218765082895,97,93,0
6211,2020-09-15 18:00,-116.878162076227,32.8606228415134,83,75,0
6212,2020-09-15 19:00,-116.649482585331,32.8203424470745,98,86,0
6213,2020-09-15 20:00,-116.922898586951,32.9004988697025,78,69,0
6214,2020-09-15 21:00,-116.728276444637,32.9305523468645,99,93,1802.24865722656
6215,2020-09-15 22:00,-116.702445738104,33.0671956625466,98,93,1110
6215,2020-09-15 22:00,-116.801383732715,32.8415604807003,94,91,0
6215,2020-09-15 22:00,-116.454024280918,32.8212035120085,99,88,331.360809326172
6216,2020-09-15 23:00,-116.739334182225,32.8056821612799,98,91,335.410186767578
6217,2020-09-16 00:00,-116.905722444205,32.8155374331019,94,94,0
6217,2020-09-16 00:00,-116.764087077129,32.9396318765743,98,96,1422.70861816406
6219,2020-09-16 02:00,-116.831195649502,33.0916127107318,97,95,0
6220,2020-09-16 03:00,-116.82570545341,33.1218165533892,99,97,0
6221,2020-09-16 04:00,-116.630857214176,32.8347850891293,99,86,0
6221,2020-09-16 04:00,-116.643690570411,32.9755908713584,99,94,0
6223,2020-09-16 06:00,-116.840622425297,33.0328627909726,98,97,0
6224,2020-09-16 07:00,-116.543460210969,33.1797047577506,99,96,842.140075683594
6225,2020-09-16 08:00,-116.895538590593,32.8317637497287,94,94,0
6225,2020-09-16 08:00,-116.743770423152,33.0359045899566,99,97,0
6226,2020-09-16 09:00,-116.890770853821,33.0494438694848,98,95,0
6226,2020-09-16 09:00,-116.723628596118,32.8223578419848,98,95,0
6227,2020-09-16 10:00,-116.705816767895,33.0624458344961,99,97,1341.64074707031
6230,2020-09-16 13:00,-116.625922093662,32.9447183525294,99,94,0
6230,2020-09-16 13:00,-116.674093903269,33.0278138723255,99,96,313.209197998047
6230,2020-09-16 13:00,-116.655949589958,32.8871630371946,99,93,492.03662109375
6231,2020-09-16 14:00,-116.558673025545,32.9278695858135,99,91,150
6232,2020-09-16 15:00,-116.894542597306,32.9661110245854,95,95,84.8528137207031
6232,2020-09-16 15:00,-116.737319074298,32.7198413428467,99,97,0
6232,2020-09-16 15:00,-116.882763227653,32.7396389416609,91,93,0
6234,2020-09-16 17:00,-116.673658636327,33.0386300904804,99,96,1440
6234,2020-09-16 17:00,-116.647060281316,32.8885235627888,99,93,0
6235,2020-09-16 18:00,-116.418094072306,32.8805887318342,99,89,150
6236,2020-09-16 19:00,-116.522825204234,33.0464358772,99,94,283.019439697266
6238,2020-09-16 21:00,-116.410747566141,32.783126250007,99,92,0
6238,2020-09-16 21:00,-116.456920906432,32.7881961309977,99,91,1370.83911132812
6239,2020-09-16 22:00,-116.833007693294,32.8610315847261,96,95,0
6239,2020-09-16 22:00,-116.667009411207,32.8603451382662,99,87,0
6240,2020-09-16 23:00,-116.852235649193,33.0835844509079,98,97,0
6240,2020-09-16 23:00,-116.634376712187,33.1251132055522,99,96,0
6241,2020-09-17 00:00,-116.476870828155,32.8894217160136,99,94,0
6242,2020-09-17 01:00,-116.725682455947,32.7343917244307,99,94,0
6242,2020-09-17 01:00,-116.826219490419,32.7341918359033,98,91,0
6244,2020-09-17 03:00,-116.714020706296,32.7737330321008,99,86,0
6245,2020-09-17 04:00,-116.750177447121,33.0561981872269,99,96,0
6246,2020-09-17 05:00,-116.928486561013,33.0259023088433,96,87,0
6246,2020-09-17 05:00,-116.587511520459,33.0882827729869,99,96,0
6246,2020-09-17 05:00,-116.426982426891,32.927128920489,99,90,0
6246,2020-09-17 05:00,-116.724954102732,33.0746139038857,99,96,0
6246,2020-09-17 05:00,-116.82522808009,33.084181194166,99,96,0
6246,2020-09-17 05:00,-116.60617942609,32.8313377083311,99,94,0
6247,2020-09-17 06:00,-116.726028555566,32.8400909720561,99,94,0
6247,2020-09-17 06:00,-116.812016069171,32.8467492211041,98,91,0
6248,2020-09-17 07:00,-116.781417864068,32.9587322768984,99,94,0
6248,2020-09-17 07:00,-116.644832503242,32.7391366696572,99,93,2208.00830078125
6248,2020-09-17 07:00,-116.732677280907,32.7744132905944,99,86,0
6249,2020-09-17 08:00,-116.904942680889,33.0319363538573,98,90,0
6250,2020-09-17 09:00,-116.849822722484,33.0116030255653,99,95,0
6250,2020-09-17 09:00,-116.914401542374,32.8836245448023,92,74,0
6252,2020-09-17 11:00,-116.448324888435,32.9631466654418,99,92,0
6254,2020-09-17 13:00,-116.883839790511,32.8694833609399,94,82,0
6254,2020-09-17 13:00,-116.886711894534,32.9245958029468,98,89,0
6254,2020-09-17 13:00,-116.876160077062,32.8827589162871,98,91,0
6255,2020-09-17 14:00,-116.788684974254,32.7877232038785,98,92,180
6255,2020-09-17 14:00,-116.813028485913,32.7564809489572,98,92,0
6256,2020-09-17 15:00,-116.890228647241,32.9870214144166,98,91,0
6256,2020-09-17 15:00,-116.822576215027,32.778674171634,98,92,0
6256,2020-09-17 15:00,-116.83809242267,32.7824007618197,95,85,0
6257,2020-09-17 16:00,-116.73715419479,33.0831028236706,99,96,0
6258,2020-09-17 17:00,-116.743770542711,32.8111959573301,99,93,0
6258,2020-09-17 17:00,-116.920799842278,32.9603959450293,97,89,0
6258,2020-09-17 17:00,-116.74105045412,32.798478839256,99,93,351.140991210938
6259,2020-09-17 18:00,-116.875364327033,33.0660755705406,98,94,0
6260,2020-09-17 19:00,-116.586484732801,33.0493898662607,99,94,0
6261,2020-09-17 20:00,-116.876429265521,32.8738933644042,94,82,0
6266,2020-09-18 01:00,-116.792176345251,33.0101654941622,99,98,0
6267,2020-09-18 02:00,-116.827395516077,32.7744722680074,98,98,0
6267,2020-09-18 02:00,-116.95085956753,33.112632808841,99,98,0
6267,2020-09-18 02:00,-116.603308762147,32.8329664782368,99,96,0
6267,2020-09-18 02:00,-116.840106216145,32.7652203505305,96,96,0
6268,2020-09-18 03:00,-116.793915131142,32.7181570672605,99,98,0
6268,2020-09-18 03:00,-116.898055613827,32.8078751081716,96,96,0
6269,2020-09-18 04:00,-116.954973826127,33.0848734629672,97,94,0
6270,2020-09-18 05:00,-116.581426472445,33.0115081668606,99,96,0
6270,2020-09-18 05:00,-116.687460436346,32.8689667717164,99,92,0
6272,2020-09-18 07:00,-116.8379344235,32.7570836971321,96,96,0
6272,2020-09-18 07:00,-116.734946681324,32.8376159670265,99,97,0
6274,2020-09-18 09:00,-116.793719567886,33.0184165191929,99,98,0
6275,2020-09-18 10:00,-116.866732992043,32.932719074921,99,97,0
6275,2020-09-18 10:00,-116.838781666596,32.9604962297292,99,97,0
6275,2020-09-18 10:00,-116.744549561696,32.7892926852943,99,94,0
6276,2020-09-18 11:00,-116.944574508586,33.0598167125773,98,95,0
6276,2020-09-18 11:00,-116.632378884369,33.105112533094,99,97,0
6278,2020-09-18 13:00,-116.877440091212,32.9282490439278,98,96,0
6279,2020-09-18 14:00,-116.881289226561,32.899434992946,98,97,0
6280,2020-09-18 15:00,-116.848466434685,32.7779908923832,96,96,0
6280,2020-09-18 15:00,-116.747021447045,32.8929420917207,99,97,517.880310058594
6281,2020-09-18 16:00,-116.823511503162,32.7636235756094,98,98,0
6282,2020-09-18 17:00,-116.850776339671,33.0596210751715,99,97,0
6282,2020-09-18 17:00,-116.669652044575,33.0957969213189,99,97,450
6282,2020-09-18 17:00,-116.883015487077,32.9897397289807,98,96,0
6283,2020-09-18 18:00,-116.430111630209,32.8924369701786,99,95,0
6284,2020-09-18 19:00,-116.646650963979,32.7996608869671,99,92,0
6286,2020-09-18 21:00,-116.568860046534,33.0716031750755,99,97,0
6287,2020-09-18 22:00,-116.845969188637,32.92803807887,99,97,0
6287,2020-09-18 22:00,-116.762908910042,32.8855969321275,99,97,700.357055664062
6287,2020-09-18 22:00,-116.711839203929,33.0726243037012,99,97,330
6287,2020-09-18 22:00,-116.61175058955,32.8749162833717,99,95,0
6288,2020-09-18 23:00,-116.800082063579,32.9530738543745,99,97,270
6289,2020-09-19 00:00,-116.889704342804,32.9369859403592,97,96,690
6290,2020-09-19 01:00,-116.425775050902,32.8216731057407,99,92,0
6290,2020-09-19 01:00,-116.72673287826,32.8328002700344,98,96,0
6290,2020-09-19 01:00,-116.758349205341,32.9255467109395,98,96,2976.05444335938
6292,2020-09-19 03:00,-116.848957698121,33.024432179218,98,97,0
6292,2020-09-19 03:00,-116.643693152058,32.9943099764049,99,94,0
6292,2020-09-19 03:00,-116.863822762623,32.6946747216626,95,95,0
6292,2020-09-19 03:00,-116.752979785839,32.7651448913809,98,98,0
6293,2020-09-19 04:00,-116.836147370961,32.9494171954833,98,98,0
6293,2020-09-19 04:00,-116.73795572475,32.8340299442876,98,96,0
6293,2020-09-19 04:00,-116.682855787913,33.028404831544,99,95,780
6294,2020-09-19 05:00,-116.759487677659,32.7275775346417,98,95,0
6294,2020-09-19 05:00,-116.814443912987,32.8818314783274,98,97,0
6295,2020-09-19 06:00,-116.587212560593,32.9383316445251,97,91,807.774719238281
6295,2020-09-19 06:00,-116.829108094848,32.8328320304844,97,97,0
6295,2020-09-19 06:00,-116.662060197063,32.988732374999,99,94,240
6295,2020-09-19 06:00,-116.920433672499,32.991041338798,97,97,0
6295,2020-09-19 06:00,-116.870141189743,33.0367503282281,98,97,0
6296,2020-09-19 07:00,-116.644205259407,33.1034947458157,99,94,0
6296,2020-09-19 07:00,-116.460296069891,32.7658345611685,99,94,1608.01123046875
6296,2020-09-19 07:00,-116.509573308716,32.9748261614822,99,91,0
6298,2020-09-19 09:00,-116.688216802224,33.0298962326696,99,95,657.951416015625
6298,2020-09-19 09:00,-116.733222967014,32.9131166694661,99,96,2418.67724609375
6299,2020-09-19 10:00,-116.75656181627,32.9324864142414,98,96,2482.03540039062
6299,2020-09-19 10:00,-116.853732637168,32.8434054921661,97,97,0
6301,2020-09-19 12:00,-116.612526997092,33.1351694339202,99,94,360
6301,2020-09-19 12:00,-116.68862848913,32.8571858906876,98,91,0
6302,2020-09-19 13:00,-116.63782372501,33.0432848222676,98,93,0
6302,2020-09-19 13:00,-116.868500576132,32.885010538995,98,98,0
6302,2020-09-19 13:00,-116.764386493603,32.8464898373863,98,97,0
6306,2020-09-19 17:00,-116.878788001937,32.7445135747376,92,96,0
6308,2020-09-19 19:00,-116.879839835817,33.0556054575326,98,96,0
6308,2020-09-19 19:00,-116.857903229022,32.8170089250277,97,97,0
6308,2020-09-19 19:00,-116.891865171072,33.054748929058,98,96,0
6311,2020-09-19 22:00,-116.894656246479,32.9233925832848,97,96,0
6311,2020-09-19 22:00,-116.638168103746,32.9884426122138,99,94,0
6311,2020-09-19 22:00,-116.814254634168,33.0963999524805,99,97,0
6312,2020-09-19 23:00,-116.458819534238,33.1037644227565,99,92,284.60498046875
6313,2020-09-20 00:00,-116.91316311057,33.105598702643,98,98,512.640197753906
6313,2020-09-20 00:00,-116.537271070423,33.0572839247125,99,96,480.936584472656
6313,2020-09-20 00:00,-116.553172233198,33.0147500117731,98,96,0
6314,2020-09-20 01:00,-116.620525964423,32.8256717073978,99,95,0
6315,2020-09-20 02:00,-116.704997297554,32.8566438531669,98,96,42.4264068603516
6315,2020-09-20 02:00,-116.943288723758,32.9972507212073,96,94,0
6315,2020-09-20 02:00,-116.871533409888,32.8753554870248,89,82,0
6316,2020-09-20 03:00,-116.687814693406,32.8055642495005,98,94,0
6317,2020-09-20 04:00,-116.753581419941,32.8443588148176,98,96,0
6318,2020-09-20 05:00,-116.784575756452,33.0870176010154,98,98,0
6321,2020-09-20 08:00,-116.923366998018,33.0634893911519,95,94,0
6322,2020-09-20 09:00,-116.783381469755,33.0354732364572,99,98,0
6323,2020-09-20 10:00,-116.652665996783,32.9271390785866,99,96,0
6323,2020-09-20 10:00,-116.86090091864,32.80846144014,96,93,0
6325,2020-09-20 12:00,-116.629064576907,32.857967883776,99,95,0
6325,2020-09-20 12:00,-116.554341214388,32.8513112979592,99,94,0
6326,2020-09-20 13:00,-116.876263033064,33.026249435052,96,94,0
6326,2020-09-20 13:00,-116.640062641538,32.8096859135041,98,92,0
6326,2020-09-20 13:00,-116.631101781083,32.8719104380252,99,95,0
6327,2020-09-20 14:00,-116.772682310048,32.7697564395354,98,96,0
6328,2020-09-20 15:00,-116.828101806254,33.0800694465795,99,98,0
6328,2020-09-20 15:00,-116.767090515956,32.9831367628663,98,97,0
6328,2020-09-20 15:00,-116.811229437982,32.8017191225541,96,94,0
6330,2020-09-20 17:00,-116.782602910759,32.7103403061079,98,94,0
6331,2020-09-20 18:00,-116.62500253489,33.0560960925379,97,97,0
